product_code,fiscal_year,fiscal_month,product_name,color,line_name,group_code,group_name,qty,revenue,order_count,active_dealer_count,avg_unit_price,missing_group_flag,missing_line_flag,missing_color_flag,missing_master_flag,numeric_issue_flag,is_new_sku,outlier_flag,year_month,qty_lag_1,qty_lag_2,revenue_lag_1,revenue_lag_2,rolling_2m_qty,rolling_3m_qty,mom_qty_growth,mom_revenue_growth,group_month_qty,group_month_revenue,sku_qty_share_in_group,sku_revenue_share_in_group,same_month_qty_last_year,same_month_revenue_last_year,has_sku_yoy,sku_yoy_qty_growth,sku_yoy_revenue_growth,qty_next_month
000105002013000,2025,2,Xe đạp Thống Nhất Batwheels 12 Xanh,Xanh,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,1132407.0,1,1,0,1,0,1,0,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000105002013000,2026,1,Xe đạp Thống Nhất Batwheels 12 Xanh,Xanh,Unknown,Unknown,Unknown,24.0,23964439.0,14.0,12.0,998518.2916666666,1,1,0,1,0,1,0,2026-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267.0,6888904324.0,0.0073461891643709825,0.0034787010927864355,0.0,0.0,0,0.0,0.0,24.0
000105002013000,2026,2,Xe đạp Thống Nhất Batwheels 12 Xanh,Xanh,Unknown,Unknown,Unknown,24.0,23203326.0,12.0,10.0,966805.25,1,1,0,1,0,1,0,2026-02,24.0,0.0,23964439.0,0.0,12.0,8.0,0.0,-0.031760100872797396,2820.0,5161408428.0,0.00851063829787234,0.004495541541360074,0.0,0.0,0,0.0,0.0,75.0
000106002001000,2025,1,Xe đạp Thống Nhất Batwheels 16 Đen,Đen,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,1262037.0,1,1,0,1,0,1,0,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,114798426.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000106002001000,2025,2,Xe đạp Thống Nhất Batwheels 16 Đen,Đen,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,1262037.0,1,1,0,1,0,1,0,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000106002001000,2026,1,Xe đạp Thống Nhất Batwheels 16 Đen,Đen,Unknown,Unknown,Unknown,4.0,2000000.0,2.0,1.0,500000.0,1,1,0,1,0,1,0,2026-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267.0,6888904324.0,0.001224364860728497,0.00029032193015546373,0.0,0.0,0,0.0,0.0,37.0
000106002001000,2026,2,Xe đạp Thống Nhất Batwheels 16 Đen,Đen,Unknown,Unknown,Unknown,37.0,45933332.0,20.0,20.0,1241441.4054054054,1,1,0,1,0,1,0,2026-02,4.0,0.0,2000000.0,0.0,2.0,1.3333333333333333,8.25,21.966666,2820.0,5161408428.0,0.013120567375886525,0.00889937943116793,0.0,0.0,0,0.0,0.0,102.0
000106002004000,2025,1,Xe đạp Thống Nhất Batwheels 16 Đỏ,Đỏ,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,1262037.0,1,1,0,1,0,1,0,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,114798426.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000106002004000,2025,2,Xe đạp Thống Nhất Batwheels 16 Đỏ,Đỏ,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,1262037.0,1,1,0,1,0,1,0,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000106002004000,2026,1,Xe đạp Thống Nhất Batwheels 16 Đỏ,Đỏ,Unknown,Unknown,Unknown,25.0,31122200.0,16.0,15.0,1244888.0,1,1,0,1,0,1,0,2026-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267.0,6888904324.0,0.007652280379553107,0.0045177285873421865,0.0,0.0,0,0.0,0.0,20.0
000106002004000,2026,2,Xe đạp Thống Nhất Batwheels 16 Đỏ,Đỏ,Unknown,Unknown,Unknown,20.0,24478703.0,16.0,16.0,1223935.15,1,1,0,1,0,1,0,2026-02,25.0,0.0,31122200.0,0.0,12.5,8.333333333333334,-0.2,-0.21346489001420207,2820.0,5161408428.0,0.0070921985815602835,0.004742640180770441,0.0,0.0,0,0.0,0.0,90.0
000106002013000,2025,1,Xe đạp Thống Nhất Batwheels 16 Xanh,Xanh,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,1262037.0,1,1,0,1,0,1,0,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,114798426.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000106002013000,2025,2,Xe đạp Thống Nhất Batwheels 16 Xanh,Xanh,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,1262037.0,1,1,0,1,0,1,0,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000106002013000,2026,1,Xe đạp Thống Nhất Batwheels 16 Xanh,Xanh,Unknown,Unknown,Unknown,3.0,2275925.0,2.0,2.0,758641.6666666666,1,1,0,1,0,1,0,2026-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267.0,6888904324.0,0.0009182736455463728,0.0003303754694445369,0.0,0.0,0,0.0,0.0,45.0
000106002013000,2026,2,Xe đạp Thống Nhất Batwheels 16 Xanh,Xanh,Unknown,Unknown,Unknown,45.0,56029628.0,25.0,25.0,1245102.8444444444,1,1,0,1,0,1,0,2026-02,3.0,0.0,2275925.0,0.0,1.5,1.0,14.0,23.618398233685205,2820.0,5161408428.0,0.015957446808510637,0.010855492019590277,0.0,0.0,0,0.0,0.0,84.0
000114002000000,2025,1,Xe đạp Thống Nhất TE 16-04,Unknown,Xe TE 16-04,KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1000000.0,0,0,1,1,0,0,0,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,364191375.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000114002000000,2025,2,Xe đạp Thống Nhất TE 16-04,Unknown,Xe TE 16-04,KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1000000.0,0,0,1,1,0,0,0,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,838248052.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0
000114002000000,2026,1,Xe đạp Thống Nhất TE 16-04,Unknown,Xe TE 16-04,KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1000000.0,0,0,1,1,0,0,0,2026-01,9.0,0.0,9000000.0,0.0,4.5,3.0,-1.0,-1.0,1703.0,2188590106.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000114002000000,2026,2,Xe đạp Thống Nhất TE 16-04,Unknown,Xe TE 16-04,KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1000000.0,0,0,1,1,0,0,0,2026-02,0.0,9.0,0.0,9000000.0,4.5,3.0,0.0,0.0,1374.0,1767321520.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0
000115002019001,2025,1,Xe đạp Thống Nhất 16 Ben 10 màu vàng,Vàng,Xe TE 16 Ben 10 (IP - Bản quyền),KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1293500.0,0,0,0,0,0,0,0,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,364191375.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000115002019001,2025,2,Xe đạp Thống Nhất 16 Ben 10 màu vàng,Vàng,Xe TE 16 Ben 10 (IP - Bản quyền),KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1293500.0,0,0,0,0,0,0,0,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,838248052.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0
000115002019001,2026,1,Xe đạp Thống Nhất 16 Ben 10 màu vàng,Vàng,Xe TE 16 Ben 10 (IP - Bản quyền),KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1293500.0,0,0,0,0,0,0,0,2026-01,1.0,0.0,1293500.0,0.0,0.5,0.3333333333333333,-1.0,-1.0,1703.0,2188590106.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000115002019001,2026,2,Xe đạp Thống Nhất 16 Ben 10 màu vàng,Vàng,Xe TE 16 Ben 10 (IP - Bản quyền),KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1293500.0,0,0,0,0,0,0,0,2026-02,0.0,1.0,0.0,1293500.0,0.5,0.3333333333333333,0.0,0.0,1374.0,1767321520.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000116002023000,2025,1,Xe đạp thống nhất TE Love 16 Kem,Kem,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,0.0,0.0,0.0,0.0,787037.0,0,0,0,0,0,0,0,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,264311844.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0
000116002023000,2025,2,Xe đạp thống nhất TE Love 16 Kem,Kem,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,8.0,4000000.0,5.0,5.0,500000.0,0,0,0,0,0,0,0,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,451869138.0,0.01391304347826087,0.008852120367645024,0.0,0.0,0,0.0,0.0,2.0
000116002023000,2026,1,Xe đạp thống nhất TE Love 16 Kem,Kem,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,37.0,28546295.0,14.0,12.0,771521.4864864865,0,0,0,0,0,0,0,2026-01,2.0,8.0,1000000.0,4000000.0,5.0,3.3333333333333335,17.5,27.546295,593.0,568713905.0,0.06239460370994941,0.05019447344091226,0.0,0.0,0,0.0,0.0,11.0
000116002023000,2026,2,Xe đạp thống nhất TE Love 16 Kem,Kem,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,11.0,7092036.0,7.0,5.0,644730.5454545454,0,0,0,0,0,0,0,2026-02,37.0,2.0,28546295.0,1000000.0,19.5,15.666666666666666,-0.7027027027027027,-0.7515601937134049,1627.0,1607364547.0,0.006760909649661954,0.004412213777662722,8.0,4000000.0,1,0.375,0.773009,114.0
000117002023000,2025,1,Xe đạp thống nhất TE Bunny 16 Kem,Kem,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,15.0,7500000.0,1.0,1.0,500000.0,0,0,0,0,0,0,0,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,264311844.0,0.06696428571428571,0.028375572908492137,0.0,0.0,0,0.0,0.0,13.0
000117002023000,2025,2,Xe đạp thống nhất TE Bunny 16 Kem,Kem,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,13.0,6500000.0,6.0,6.0,500000.0,0,0,0,0,0,0,0,2025-02,15.0,0.0,7500000.0,0.0,15.0,15.0,-0.13333333333333333,-0.13333333333333333,575.0,451869138.0,0.022608695652173914,0.014384695597423164,0.0,0.0,0,0.0,0.0,19.0
000117002023000,2026,1,Xe đạp thống nhất TE Bunny 16 Kem,Kem,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,19.0,18197763.0,14.0,13.0,957777.0,0,0,0,0,0,0,0,2026-01,19.0,13.0,9500000.0,6500000.0,16.0,15.666666666666666,0.0,0.915554,593.0,568713905.0,0.03204047217537943,0.03199809753200952,15.0,7500000.0,1,0.26666666666666666,1.4263684,30.0
000117002023000,2026,2,Xe đạp thống nhất TE Bunny 16 Kem,Kem,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,30.0,28316640.0,19.0,18.0,943888.0,0,0,0,0,0,0,0,2026-02,19.0,19.0,18197763.0,9500000.0,19.0,17.0,0.5789473684210527,0.5560505980872484,1627.0,1607364547.0,0.01843884449907806,0.017616812597273244,13.0,6500000.0,1,1.3076923076923077,3.356406153846154,86.0
000122002002000,2025,1,Xe đạp Thống Nhất Neo 20-02 Trắng,Trắng,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1050000.0,0,0,0,0,0,0,0,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,364191375.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0
000122002002000,2025,2,Xe đạp Thống Nhất Neo 20-02 Trắng,Trắng,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2100000.0,2.0,2.0,1050000.0,0,0,0,0,0,0,0,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,838248052.0,0.002789400278940028,0.0025052250285456075,0.0,0.0,0,0.0,0.0,59.0
000122002002000,2026,1,Xe đạp Thống Nhất Neo 20-02 Trắng,Trắng,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1050000.0,0,0,0,0,0,0,0,2026-01,59.0,2.0,61950000.0,2100000.0,30.5,20.333333333333332,-1.0,-1.0,1703.0,2188590106.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
000122002002000,2026,2,Xe đạp Thống Nhất Neo 20-02 Trắng,Trắng,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1050000.0,0,0,0,0,0,0,0,2026-02,0.0,59.0,0.0,61950000.0,29.5,20.333333333333332,0.0,0.0,1374.0,1767321520.0,0.0,0.0,2.0,2100000.0,1,-1.0,-1.0,0.0
000122002004000,2025,1,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,Đỏ Tươi,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,0.0,0.0,0.0,0.0,1050000.0,0,0,0,0,0,0,0,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,364191375.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0
000122002004000,2025,2,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,Đỏ Tươi,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,41.0,55980555.0,4.0,4.0,1365379.3902439023,0,0,0,0,0,0,0,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,838248052.0,0.05718270571827057,0.06678280357041617,0.0,0.0,0,0.0,0.0,62.0
